2009.05.29,16:45,1.06818,1.06872,1.06798,1.06826,344
2009.05.29,16:50,1.06835,1.06913,1.06820,1.06875,337
2009.05.29,16:55,1.06871,1.06939,1.06858,1.06914,284
2009.05.29,17:00,1.06910,1.06927,1.06770,1.06801,255
2009.05.29,17:05,1.06787,1.06844,1.06758,1.06796,238
2009.05.29,17:10,1.06780,1.06780,1.06552,1.06567,282
2009.05.29,17:15,1.06565,1.06715,1.06553,1.06686,280
2009.05.29,17:20,1.06686,1.06880,1.06676,1.06850,316
2009.05.29,17:25,1.06854,1.06893,1.06807,1.06838,334
2009.05.29,17:30,1.06838,1.06900,1.06767,1.06860,307
2009.05.29,17:35,1.06850,1.06965,1.06833,1.06953,360
2009.05.29,17:40,1.06951,1.06969,1.06815,1.06818,356
2009.05.29,17:45,1.06818,1.06880,1.06789,1.06865,353
2009.05.29,17:50,1.06867,1.06932,1.06820,1.06897,348
2009.05.29,17:55,1.06902,1.06940,1.06853,1.06876,264
2009.05.29,18:00,1.06877,1.06905,1.06826,1.06855,272
2009.05.29,18:05,1.06851,1.06869,1.06753,1.06801,222
2009.05.29,18:10,1.06804,1.06830,1.06698,1.06737,272
2009.05.29,18:15,1.06742,1.06906,1.06742,1.06906,297
2009.05.29,18:20,1.06910,1.06920,1.06803,1.06821,213
2009.05.29,18:25,1.06817,1.06883,1.06796,1.06883,186
2009.05.29,18:30,1.06895,1.06895,1.06790,1.06833,193
2009.05.29,18:35,1.06850,1.06915,1.06814,1.06883,264
2009.05.29,18:40,1.06883,1.06920,1.06841,1.06842,167
2009.05.29,18:45,1.06840,1.06874,1.06840,1.06873,157
2009.05.29,18:50,1.06872,1.06910,1.06842,1.06886,228
2009.05.29,18:55,1.06877,1.06925,1.06863,1.06863,203
2009.05.29,19:00,1.06862,1.06910,1.06801,1.06841,233
2009.05.29,19:05,1.06843,1.06870,1.06821,1.06827,151
2009.05.29,19:10,1.06826,1.06859,1.06775,1.06807,183
2009.05.29,19:15,1.06817,1.06832,1.06790,1.06811,136
2009.05.29,19:20,1.06823,1.06867,1.06804,1.06842,113
2009.05.29,19:25,1.06842,1.06852,1.06742,1.06767,149
2009.05.29,19:30,1.06762,1.06828,1.06758,1.06827,191
2009.05.29,19:35,1.06832,1.06835,1.06807,1.06810,93
2009.05.29,19:40,1.06821,1.06822,1.06732,1.06777,211
2009.05.29,19:45,1.06782,1.06852,1.06779,1.06814,179
2009.05.29,19:50,1.06813,1.06900,1.06811,1.06854,288
2009.05.29,19:55,1.06853,1.06874,1.06772,1.06773,223
2009.05.29,20:00,1.06773,1.06813,1.06753,1.06806,148
2009.05.29,20:05,1.06793,1.06848,1.06750,1.06750,153
2009.05.29,20:10,1.06755,1.06778,1.06706,1.06750,200
2009.05.29,20:15,1.06750,1.06750,1.06645,1.06702,216
2009.05.29,20:20,1.06702,1.06804,1.06697,1.06766,138
2009.05.29,20:25,1.06754,1.06790,1.06740,1.06757,131
2009.05.29,20:30,1.06763,1.06818,1.06758,1.06809,165
2009.05.29,20:35,1.06809,1.06832,1.06808,1.06828,96
2009.05.29,20:40,1.06827,1.06830,1.06794,1.06800,109
2009.05.29,20:45,1.06798,1.06801,1.06761,1.06761,63
2009.05.29,20:50,1.06761,1.06786,1.06761,1.06771,84
2009.05.29,20:55,1.06772,1.06791,1.06729,1.06734,107
2009.05.29,21:00,1.06731,1.06750,1.06720,1.06745,33
2009.05.31,22:00,1.06657,1.06657,1.06593,1.06649,61
2009.05.31,22:05,1.06649,1.06660,1.06648,1.06660,34
2009.05.31,22:10,1.06659,1.06667,1.06656,1.06667,14
2009.05.31,22:15,1.06664,1.06724,1.06664,1.06724,6
2009.05.31,22:20,1.06717,1.06717,1.06717,1.06717,2
2009.05.31,22:25,1.06692,1.06719,1.06692,1.06719,49
2009.05.31,22:30,1.06713,1.06742,1.06701,1.06742,44
2009.05.31,22:35,1.06741,1.06755,1.06700,1.06701,63
2009.05.31,22:40,1.06708,1.06740,1.06700,1.06730,54
2009.05.31,22:45,1.06730,1.06791,1.06701,1.06764,99
2009.05.31,22:50,1.06771,1.06781,1.06598,1.06663,93
2009.05.31,22:55,1.06657,1.06695,1.06615,1.06688,63
2009.05.31,23:00,1.06688,1.06720,1.06678,1.06720,78
2009.05.31,23:05,1.06718,1.06767,1.06718,1.06740,42
2009.05.31,23:10,1.06740,1.06780,1.06740,1.06780,28
2009.05.31,23:15,1.06775,1.06781,1.06678,1.06698,79
2009.05.31,23:20,1.06700,1.06750,1.06678,1.06718,85
2009.05.31,23:25,1.06718,1.06743,1.06691,1.06718,83
2009.05.31,23:30,1.06723,1.06723,1.06620,1.06675,127
2009.05.31,23:35,1.06676,1.06692,1.06642,1.06660,133
2009.05.31,23:40,1.06662,1.06730,1.06660,1.06705,24
2009.05.31,23:45,1.06705,1.06789,1.06705,1.06778,130
2009.05.31,23:50,1.06775,1.06838,1.06775,1.06838,49
2009.05.31,23:55,1.06836,1.06858,1.06803,1.06840,79
2009.06.01,00:00,1.06833,1.06841,1.06795,1.06833,91
2009.06.01,00:05,1.06832,1.06850,1.06744,1.06790,143
2009.06.01,00:10,1.06757,1.06811,1.06757,1.06780,55
2009.06.01,00:15,1.06778,1.06821,1.06776,1.06821,86
2009.06.01,00:20,1.06823,1.06853,1.06820,1.06820,25
2009.06.01,00:25,1.06829,1.06870,1.06827,1.06866,43
2009.06.01,00:30,1.06866,1.06893,1.06862,1.06862,40
2009.06.01,00:35,1.06862,1.06923,1.06861,1.06905,58
2009.06.01,00:40,1.06900,1.06925,1.06898,1.06922,53
2009.06.01,00:45,1.06930,1.06937,1.06899,1.06909,39
2009.06.01,00:50,1.06909,1.06930,1.06898,1.06930,42
2009.06.01,00:55,1.06937,1.06950,1.06922,1.06940,60
2009.06.01,01:00,1.06950,1.06960,1.06907,1.06960,81
2009.06.01,01:05,1.06960,1.06980,1.06940,1.06970,38
2009.06.01,01:10,1.06950,1.06970,1.06904,1.06960,87
2009.06.01,01:15,1.06954,1.06970,1.06936,1.06970,99
2009.06.01,01:20,1.06970,1.06970,1.06930,1.06950,94
2009.06.01,01:25,1.06957,1.06970,1.06940,1.06950,70
2009.06.01,01:30,1.06947,1.06970,1.06940,1.06940,92
2009.06.01,01:35,1.06950,1.06950,1.06890,1.06892,154
2009.06.01,01:40,1.06896,1.06910,1.06849,1.06861,172
2009.06.01,01:45,1.06861,1.06944,1.06857,1.06919,182
2009.06.01,01:50,1.06917,1.06942,1.06866,1.06890,195
2009.06.01,01:55,1.06887,1.06892,1.06846,1.06850,228
2009.06.01,02:00,1.06850,1.06860,1.06734,1.06743,299
2009.06.01,02:05,1.06743,1.06773,1.06707,1.06738,249
2009.06.01,02:10,1.06729,1.06740,1.06686,1.06689,93
2009.06.01,02:15,1.06690,1.06700,1.06598,1.06644,239
2009.06.01,02:20,1.06641,1.06654,1.06570,1.06600,220
2009.06.01,02:25,1.06595,1.06635,1.06575,1.06630,265
2009.06.01,02:30,1.06630,1.06733,1.06620,1.06693,228
2009.06.01,02:35,1.06692,1.06738,1.06671,1.06705,185
2009.06.01,02:40,1.06705,1.06740,1.06686,1.06726,136
2009.06.01,02:45,1.06720,1.06752,1.06696,1.06700,101
2009.06.01,02:50,1.06701,1.06741,1.06692,1.06730,110
2009.06.01,02:55,1.06731,1.06750,1.06699,1.06746,109
2009.06.01,03:00,1.06743,1.06779,1.06691,1.06710,141
2009.06.01,03:05,1.06710,1.06737,1.06710,1.06733,76
2009.06.01,03:10,1.06736,1.06772,1.06732,1.06762,84
2009.06.01,03:15,1.06755,1.06776,1.06726,1.06728,77
2009.06.01,03:20,1.06731,1.06742,1.06677,1.06693,95
2009.06.01,03:25,1.06696,1.06710,1.06648,1.06667,177
2009.06.01,03:30,1.06664,1.06700,1.06654,1.06691,138
2009.06.01,03:35,1.06691,1.06712,1.06640,1.06657,89
2009.06.01,03:40,1.06658,1.06752,1.06658,1.06740,181
2009.06.01,03:45,1.06739,1.06775,1.06721,1.06723,178
2009.06.01,03:50,1.06729,1.06760,1.06723,1.06749,165
2009.06.01,03:55,1.06749,1.06759,1.06740,1.06748,83
2009.06.01,04:00,1.06750,1.06760,1.06750,1.06751,41
2009.06.01,04:05,1.06752,1.06770,1.06728,1.06743,123
2009.06.01,04:10,1.06743,1.06756,1.06735,1.06756,66
2009.06.01,04:15,1.06749,1.06798,1.06744,1.06788,138
2009.06.01,04:20,1.06790,1.06807,1.06780,1.06784,110
2009.06.01,04:25,1.06788,1.06788,1.06709,1.06712,59
2009.06.01,04:30,1.06709,1.06735,1.06709,1.06720,58
2009.06.01,04:35,1.06707,1.06743,1.06697,1.06700,69
2009.06.01,04:40,1.06706,1.06763,1.06700,1.06710,87
2009.06.01,04:45,1.06712,1.06813,1.06708,1.06781,131
2009.06.01,04:50,1.06790,1.06833,1.06757,1.06780,163
2009.06.01,04:55,1.06780,1.06827,1.06761,1.06816,180
2009.06.01,05:00,1.06818,1.06823,1.06769,1.06787,89
2009.06.01,05:05,1.06775,1.06826,1.06775,1.06826,105
2009.06.01,05:10,1.06823,1.06841,1.06823,1.06834,71
2009.06.01,05:15,1.06835,1.06890,1.06835,1.06869,191
2009.06.01,05:20,1.06882,1.06891,1.06851,1.06891,154
2009.06.01,05:25,1.06880,1.06892,1.06812,1.06819,119
2009.06.01,05:30,1.06820,1.06851,1.06788,1.06822,146
2009.06.01,05:35,1.06819,1.06841,1.06794,1.06840,213
2009.06.01,05:40,1.06832,1.06840,1.06800,1.06811,113
2009.06.01,05:45,1.06814,1.06855,1.06805,1.06830,187
2009.06.01,05:50,1.06826,1.06850,1.06810,1.06840,166
2009.06.01,05:55,1.06840,1.06845,1.06817,1.06838,163
2009.06.01,06:00,1.06838,1.06840,1.06800,1.06810,118
2009.06.01,06:05,1.06811,1.06826,1.06790,1.06826,91
2009.06.01,06:10,1.06826,1.06873,1.06824,1.06860,199
